playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495443","null","Ryan Mallett","QB","HOU","QB","HOU","null","11.7898","null","null","70","70","null","null","8.4572","null","null","null","14.5342","0.1231","10.9767","null",
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","13.9","null","null","44","44","null","null","0.1726","null","null","null","17.1997","11.4099","7.0417","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","14.5625","null","null","39","39","null","null","0.4296","null","null","null","16.9052","12.32","6.7318","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","3.0484","null","null","316","316","null","null","0.1236","null","null","null","4.7935","1.13","3.6691","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","16.6184","null","null","25","25","null","null","1.7017","null","null","null","19.1366","13.88","7.3189","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","17.885","null","null","14","14","null","null","0.3251","null","null","null","19.7308","15.3012","3.3816","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","9.2473","null","null","120","120","null","null","0.0564","null","null","null","10.9487","6.5108","3.9404","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","1.0344","null","null","401","401","null","null","0.0106","null","null","null","1.8458","0","3.5334","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.3344","null","null","42","42","null","null","0.6118","null","null","null","15.9211","11.2831","5.9691","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.6782","null","null","361","361","null","null","0.1059","null","null","null","2.6531","0.2878","2.3953","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","6.7684","null","null","190","190","null","null","0.2095","null","null","null","9.9507","1.7409","5.8094","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","0.1421","null","null","510","510","null","null","0.0666","null","null","null","0.2582","0","7.5235","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","3.626","null","null","299","299","null","null","0.1329","null","null","null","5.1557","1.7917","3.5242","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","0.7739","null","null","427","427","null","null","0.0217","null","null","null","1.3606","0","5.4459","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","8.581","null","null","143","143","null","null","0.6824","null","null","null","9.6888","6.79","3.1366","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","3.4308","null","null","305","305","null","null","0.2372","null","null","null","7.1561","0","10.922","null",
"2495560","null","Ahmad Bradshaw","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","3.7879","null","null","290","290","null","null","0.0778","null","null","null","4.5281","3.07","3.2694","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","14.3658","null","null","40","40","null","null","0.517","null","null","null","16.67","11.87","6.4796","null",
"2495651","null","Jacoby Jones","WR","SD","WR","SD","null","1.1574","null","null","391","391","null","null","0.07","null","null","null","2.82","0","5.0082","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","15.5072","null","null","31","31","null","null","0.5213","null","null","null","17.6182","12.9097","6.6591","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","10.4238","null","null","98","98","null","null","0.3372","null","null","null","13.5507","7.23","8.4695","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","1.124","null","null","396","396","null","null","0.1929","null","null","null","1.9267","0","2.2097","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.1063","null","null","346","346","null","null","0.0864","null","null","null","3.1303","0.763","5.6626","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.2052","null","null","343","343","null","null","0.0528","null","null","null","3.1472","0.49","5.9871","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","9.7292","null","null","110","110","null","null","0.0878","null","null","null","11.6558","5.4247","5.5892","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.2374","null","null","17","17","null","null","0.1286","null","null","null","18.5962","14.8102","2.7968","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","5.8726","null","null","226","226","null","null","0.3362","null","null","null","6.8431","3.47","4.451","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","6.5041","null","null","199","199","null","null","0.3475","null","null","null","7.2061","4.863","3.8053","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.5237","null","null","300","300","null","null","0.1625","null","null","null","5.0314","2.07","5.5054","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.0268","null","null","526","526","null","null","0.0268","null","null","null","0.0358","0","5.6951","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","6.0789","null","null","215","215","null","null","0.0354","null","null","null","7.4622","4.59","2.1786","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","4.3438","null","null","275","275","null","null","0.2104","null","null","null","5.1829","2.9047","2.9634","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","11.9646","null","null","66","66","null","null","0.0337","null","null","null","15.7615","9.9509","6.2289","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","5.5062","null","null","242","242","null","null","0.4939","null","null","null","9.2794","0","10.7878","null",
"2495967","null","Leon Washington","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.2626","null","null","488","488","null","null","0.0368","null","null","null","0.4397","0","4.5466","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","11.1337","null","null","83","83","null","null","0.1479","null","null","null","13.5227","6.6693","5.7889","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","DET","TE","DET","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","9.1768","null","null","125","125","null","null","0.0731","null","null","null","10.0332","7.5746","3.4102","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.7208","null","null","431","431","null","null","0.0806","null","null","null","1.2315","-0.1379","3.0471","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","16.4692","null","null","27","27","null","null","0.5823","null","null","null","18.0515","13.0787","3.6233","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.6882","null","null","111","111","null","null","0.2185","null","null","null","10.3997","7.9921","5.5174","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","16.7684","null","null","21","21","null","null","0.0955","null","null","null","18.1145","13.9712","4.0869","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.2739","null","null","178","178","null","null","0.4006","null","null","null","8.0736","5.5751","6.4442","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.5985","null","null","444","444","null","null","0.0229","null","null","null","0.9437","-0.1379","3.648","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","11.9112","null","null","68","68","null","null","0.1283","null","null","null","14.2507","9.66","4.8914","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","21.0405","null","null","2","2","null","null","1.6824","null","null","null","22.1851","18.372","5.9263","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.4972","null","null","114","114","null","null","0.0778","null","null","null","10.373","8.3856","6.095","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.8019","null","null","421","421","null","null","0.1169","null","null","null","1.3822","0","3.3416","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.0352","null","null","12","12","null","null","0.1621","null","null","null","19.9088","16.4326","4.6246","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","18.9665","null","null","5","5","null","null","0.2004","null","null","null","19.7817","15.96","5.188","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.4764","null","null","150","150","null","null","0.2209","null","null","null","10.2479","3","4.0253","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","11.4599","null","null","76","76","null","null","0.3299","null","null","null","14.1731","8.47","5.4294","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","11.5238","null","null","74","74","null","null","0.127","null","null","null","14.3253","9.42","3.7699","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","11.3916","null","null","79","79","null","null","0.3134","null","null","null","14.503","9.55","6.5332","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","8.1967","null","null","156","156","null","null","0.0718","null","null","null","9.6491","6","2.4399","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.1611","null","null","506","506","null","null","0.0299","null","null","null","0.2684","-0.006","5.1818","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.4837","null","null","9","9","null","null","0.2363","null","null","null","19.4407","15.1712","3.9372","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","6.1101","null","null","214","214","null","null","0.0317","null","null","null","7.2954","3.7987","1.9724","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1897","null","null","504","504","null","null","0.0394","null","null","null","0.3127","-0.01","4.8932","null",
"2506063","null","Josh Scobee","K","PIT","K","PIT","null","9.3966","null","null","117","117","null","null","0.0789","null","null","null","12.7235","7.5882","2.3947","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","12.2465","null","null","62","62","null","null","0.0589","null","null","null","15.9116","9.68","4.4615","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","18.5863","null","null","8","8","null","null","0.1487","null","null","null","19.5577","17.5388","4.7396","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","16.9849","null","null","19","19","null","null","0.1589","null","null","null","18.1916","15.0417","3.3496","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","6.0543","null","null","217","217","null","null","0.3347","null","null","null","6.8492","3.1044","3.5992","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.0187","null","null","405","405","null","null","0.0798","null","null","null","1.561","0.5075","6.5386","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.118","null","null","158","158","null","null","0.5579","null","null","null","9.6632","6.4963","1.4334","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","2.7284","null","null","326","326","null","null","0.1132","null","null","null","4.5034","-0.0022","4.3808","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","7.0043","null","null","186","186","null","null","0.232","null","null","null","9.1151","3.9653","4.0967","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","16.3978","null","null","28","28","null","null","1.1898","null","null","null","17.4306","14.4","2.7727","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.4855","null","null","3","3","null","null","0.3869","null","null","null","20.555","17.872","5.4667","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","12.2101","null","null","63","63","null","null","0.1452","null","null","null","14.5076","10.5622","3.5217","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","10.2102","null","null","99","99","null","null","0.8635","null","null","null","11.8786","6.5874","3.9528","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.0539","null","null","129","129","null","null","0.1329","null","null","null","10.0954","7.4323","3.5744","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","11.3338","null","null","80","80","null","null","0.4838","null","null","null","13.8746","9.3809","4.8423","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","11.1657","null","null","82","82","null","null","0.079","null","null","null","13.5114","8.67","5.9094","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.7574","null","null","429","429","null","null","0.1149","null","null","null","1.7363","0","2.2126","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.5922","null","null","142","142","null","null","0.328","null","null","null","9.3127","6.452","2.7249","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.2797","null","null","486","486","null","null","0.0234","null","null","null","0.4557","-0.01","4.4577","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4125","null","null","465","465","null","null","0.0309","null","null","null","0.7143","0","4.6045","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","0.0776","null","null","519","519","null","null","0.0477","null","null","null","0.1353","0","8.6167","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","15.0399","null","null","34","34","null","null","0.2872","null","null","null","17.7138","12.6994","4.0128","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","2.3223","null","null","336","336","null","null","0.0808","null","null","null","3.5313","0","4.3585","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.6608","null","null","141","141","null","null","0.1823","null","null","null","10.5008","5.8793","2.9254","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.9963","null","null","254","254","null","null","0.2568","null","null","null","8.4096","2.3704","4.6568","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.4034","null","null","468","468","null","null","0.0537","null","null","null","0.6518","0","4.6842","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0.6589","null","null","434","434","null","null","0.0977","null","null","null","1.1891","-0.0994","5.1683","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","8.393","null","null","151","151","null","null","0.539","null","null","null","9.9666","6.4288","5.781","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.3744","null","null","473","473","null","null","0.0966","null","null","null","0.8624","0.0583","6.9716","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","14.3557","null","null","41","41","null","null","0.3084","null","null","null","17.3058","12.01","6.9479","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","5.6894","null","null","236","236","null","null","0.084","null","null","null","7.1607","1.1317","6.0032","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.2958","null","null","482","482","null","null","0.0544","null","null","null","0.5436","0","6.3567","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","1.0852","null","null","399","399","null","null","0.0598","null","null","null","2.011","0.03","4.0982","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","9.2256","null","null","122","122","null","null","0.2051","null","null","null","11.2739","5.9509","5.1521","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","3.6837","null","null","296","296","null","null","0.2254","null","null","null","4.9724","2.2889","3.1173","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","7.5899","null","null","171","171","null","null","0.1331","null","null","null","9.0039","5.4401","3.2681","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.8378","null","null","135","135","null","null","0.0393","null","null","null","9.7724","7.118","6.6452","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1395","null","null","511","511","null","null","0.0194","null","null","null","0.211","0","5.2592","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","8.9624","null","null","130","130","null","null","0.1036","null","null","null","10.9189","7.0791","5.5451","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.2317","null","null","121","121","null","null","0.0666","null","null","null","9.7513","7.3881","3.5055","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.4166","null","null","464","464","null","null","0.0098","null","null","null","0.6092","0","6.0732","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","2.9177","null","null","319","319","null","null","0.0394","null","null","null","3.5232","1.0466","5.2737","null",
"2507463","null","Connor Barth","K","FA","K","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.3352","null","null","383","383","null","null","0.2114","null","null","null","2.5232","0.03","4.9805","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","BUF","RB","BUF","null","0.0991","null","null","517","517","null","null","0.0615","null","null","null","0.1682","0","8.2823","null",
"2507596","null","Marcus Thigpen","WR","BUF","WR","BUF","null","0","null","null","534","534","null","null","0","null","null","null","0.1682","0","8.1996","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","1.4681","null","null","372","372","null","null","0.0584","null","null","null","2.4505","0.1","5.8764","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","11.5412","null","null","73","73","null","null","0.0494","null","null","null","15.5173","9.27","5.0705","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.9765","null","null","406","406","null","null","0.0754","null","null","null","2.191","0","5.7233","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","3.7366","null","null","294","294","null","null","0.1329","null","null","null","4.5593","0.17","2.5208","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.1191","null","null","514","514","null","null","0.0392","null","null","null","0.2569","-0.001","7.6559","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","12","null","null","65","65","null","null","0.4419","null","null","null","13.9183","8.84","4.2897","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","18.8348","null","null","7","7","null","null","2.1423","null","null","null","20.6585","16.11","6.7379","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.5519","null","null","451","451","null","null","0.0246","null","null","null","1.1235","0","4.3081","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","6.7238","null","null","192","192","null","null","0.2827","null","null","null","7.9858","5.561","2.5795","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.6037","null","null","366","366","null","null","0.173","null","null","null","2.7524","0.13","3.2356","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0129","null","null","529","529","null","null","0.0079","null","null","null","0.0285","0","8.8593","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","0.4447","null","null","462","462","null","null","0.059","null","null","null","0.7261","0","7.3074","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","1.9909","null","null","350","350","null","null","0.0224","null","null","null","3.8107","0.4589","5.2973","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","6.009","null","null","219","219","null","null","0.0915","null","null","null","6.5502","1.2864","2.1565","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","0.5054","null","null","458","458","null","null","0.0454","null","null","null","0.8691","0.11","7.0053","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","1.3841","null","null","380","380","null","null","0.0297","null","null","null","1.7348","0","3.4178","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","8.8645","null","null","134","134","null","null","0.3048","null","null","null","10.1278","6.0219","2.326","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.7635","null","null","428","428","null","null","0.0618","null","null","null","1.3882","0.11","6.4265","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","1.9532","null","null","354","354","null","null","0.1562","null","null","null","3.4543","0.3957","3.6097","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","4.5503","null","null","268","268","null","null","0.0673","null","null","null","6.5313","1.348","5.4905","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","3.0696","null","null","314","314","null","null","0.1271","null","null","null","3.4366","1.83","6.5671","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","13.3821","null","null","51","51","null","null","4.9324","null","null","null","15.0812","10.2849","4.4374","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.273","null","null","339","339","null","null","0.1687","null","null","null","2.9844","0.6124","4.73","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","6.7966","null","null","189","189","null","null","0.4584","null","null","null","7.9476","4.5","3.9228","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","8.1419","null","null","157","157","null","null","0.0466","null","null","null","10.8092","2.8977","5.7764","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","16.6778","null","null","23","23","null","null","0.1091","null","null","null","19.1271","14.0177","3.8731","null",
"2532850","null","T.J. Graham","WR","FA","WR","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","534","534","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","8.529","null","null","146","146","null","null","0.2561","null","null","null","9.7594","4.9606","4.1105","null",
