playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495448","null","Randall Cobb","WR","GB","WR","GB","null","13.9346","null","null","51","51","null","null","0.5847","null","null","null","16.0112","11.88","6.5563","null",
"2495449","null","Tandon Doss","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2495450","null","A.J. Green","WR","CIN","WR","CIN","null","14.7217","null","null","36","36","null","null","0.1729","null","null","null","17.6301","11.82","7.0147","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","null","3.4461","null","null","299","299","null","null","0.2476","null","null","null","4.5232","2.2611","4.5044","null",
"2495454","null","Julio Jones","WR","ATL","WR","ATL","null","18.3783","null","null","12","12","null","null","1.2227","null","null","null","20.6828","14.11","6.4681","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","null","20.5534","null","null","2","2","null","null","0.6597","null","null","null","21.1933","19.824","5.3685","null",
"2495459","null","Torrey Smith","WR","SF","WR","SF","null","6.4956","null","null","207","207","null","null","0.2118","null","null","null","7.6376","4.3997","4.1178","null",
"2495461","null","Shaun Draughn","RB","CLE","RB","CLE","null","9.7809","null","null","108","108","null","null","0.0811","null","null","null","12.2674","1.436","8.8766","null",
"2495466","null","Mark Ingram","RB","NO","RB","NO","null","14.6046","null","null","39","39","null","null","0.2221","null","null","null","16.2663","12.49","4.9984","null",
"2495467","null","Taiwan Jones","RB","OAK","RB","OAK","null","1.6203","null","null","362","362","null","null","0.0967","null","null","null","2.9773","0.01","2.2604","null",
"2495468","null","Mikel Leshoure","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495470","null","Stevan Ridley","RB","NYJ","RB","NYJ","null","2.2121","null","null","346","346","null","null","0.3916","null","null","null","3.5609","0.47","3.1233","null",
"2495471","null","Jacquizz Rodgers","RB","CHI","RB","CHI","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495472","null","Jordan Todman","RB","PIT","RB","PIT","null","2.2996","null","null","342","342","null","null","0.0464","null","null","null","2.8107","0.2738","3.6287","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","null","7.7685","null","null","170","170","null","null","0.1097","null","null","null","9.1608","5.4017","3.4895","null",
"2495474","null","Ryan Williams","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","null","2.9121","null","null","316","316","null","null","0.0131","null","null","null","4.5178","0.35","2.4558","null",
"2495560","null","Ahmad Bradshaw","RB","IND","RB","IND","null","5.7961","null","null","236","236","null","null","0.0648","null","null","null","6.9169","0.8082","3.9509","null",
"2495573","null","Scott Chandler","TE","NE","TE","NE","null","3.6812","null","null","292","292","null","null","0.115","null","null","null","4.4879","1.5","2.4418","null",
"2495620","null","Clark Harris","TE","CIN","TE","CIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2495647","null","Calvin Johnson","WR","DET","WR","DET","null","14.4934","null","null","42","42","null","null","0.3609","null","null","null","15.5321","10.3947","6.1948","null",
"2495651","null","Jacoby Jones","WR","PIT","WR","PIT","null","0.0426","null","null","489","489","null","null","0.008","null","null","null","0.0872","0","8.4992","null",
"2495660","null","Brian Leonard","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495676","null","Robert Meachem","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","null","12.495","null","null","70","70","null","null","0.9486","null","null","null","15.1336","8.65","7.0383","null",
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","null","0.546","null","null","419","419","null","null","0.053","null","null","null","0.8105","0","8.3719","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.4142","null","null","334","334","null","null","0.0631","null","null","null","3.4394","0.4","5.7542","null",
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.8106","null","null","321","321","null","null","0.198","null","null","null","3.8933","0.48","6.5509","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","8.2429","null","null","163","163","null","null","0.4532","null","null","null","10.7306","4.5","6.0321","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.1826","null","null","22","22","null","null","0.2668","null","null","null","18.1074","15.67","3.3532","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","4.5999","null","null","267","267","null","null","0.1635","null","null","null","6.0462","3.5","5.369","null",
"2495826","null","Vernon Davis","TE","DEN","TE","DEN","null","5.2982","null","null","253","253","null","null","0.6668","null","null","null","6.478","2.2","4.0672","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.5285","null","null","296","296","null","null","0.0366","null","null","null","3.6846","2.58","6.187","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.0341","null","null","495","495","null","null","0.006","null","null","null","0.0372","0","5.3981","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","2.5301","null","null","327","327","null","null","0.0582","null","null","null","3.2147","1.5","4.082","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","3.1437","null","null","307","307","null","null","0.3064","null","null","null","4.0067","1.59","2.6809","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","12.6439","null","null","65","65","null","null","0.068","null","null","null","13.8182","10.3","5.0191","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","10.7204","null","null","95","95","null","null","0.3946","null","null","null","14.9304","7.49","6.8391","null",
"2495974","null","Charlie Whitehurst","QB","IND","QB","IND","null","0.1285","null","null","469","469","null","null","0.0277","null","null","null","0.1467","0","4.8234","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","13.6699","null","null","53","53","null","null","0.1866","null","null","null","16.3883","9.6776","3.4771","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0.2301","null","null","452","452","null","null","0.046","null","null","null","0.3101","0","5.4346","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","7.4581","null","null","181","181","null","null","0.1175","null","null","null","9.1104","5.4869","4.2029","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","16.5286","null","null","28","28","null","null","0.1952","null","null","null","18.7521","7.5389","5.1367","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","9.6252","null","null","115","115","null","null","0.0417","null","null","null","10.6115","7.7098","5.122","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","5.6447","null","null","241","241","null","null","3.1105","null","null","null","9.1094","0","8.0595","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","18.6076","null","null","9","9","null","null","0.2022","null","null","null","20.0517","14.9612","3.6996","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","8.1038","null","null","164","164","null","null","0.1126","null","null","null","9.194","6.7204","5.1747","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.4247","null","null","437","437","null","null","0.1068","null","null","null","0.7702","0","3.9527","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","18.9174","null","null","6","6","null","null","0.2351","null","null","null","21.4207","15.554","3.8612","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","4.0244","null","null","284","284","null","null","3.5024","null","null","null","8.1094","0","13.6753","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.4793","null","null","426","426","null","null","0.0304","null","null","null","0.7122","0","3.896","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","18.0427","null","null","15","15","null","null","0.2975","null","null","null","19.6387","15.5649","2.5086","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","19.7788","null","null","5","5","null","null","0.9417","null","null","null","21.0824","16.0588","5.0966","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","9.9713","null","null","107","107","null","null","0.5918","null","null","null","12.6126","7.45","4.836","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","17.5174","null","null","18","18","null","null","0.2089","null","null","null","20.3519","0","10.1462","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","9.0851","null","null","132","132","null","null","0.154","null","null","null","9.6663","8.427","6.1131","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","6.0177","null","null","222","222","null","null","0.0266","null","null","null","8.1983","3.4535","5.6194","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","11.1601","null","null","89","89","null","null","0.3233","null","null","null","14.2191","9.07","4.9602","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","9.7219","null","null","111","111","null","null","0.7684","null","null","null","11.4228","6.4606","6.2279","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","5.954","null","null","229","229","null","null","0.3882","null","null","null","8.0074","0","7.2113","null",
"2505790","null","Wes Welker","WR","STL","WR","STL","null","4.5762","null","null","269","269","null","null","0.155","null","null","null","5.9728","1.2379","4.7609","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","14.2531","null","null","44","44","null","null","6.4366","null","null","null","15.5981","10.4177","3.5438","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.1039","null","null","14","14","null","null","0.1324","null","null","null","18.7006","16.6617","4.0344","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","5.0945","null","null","256","256","null","null","0.0379","null","null","null","6.4663","3.0053","2.5422","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","15.7772","null","null","33","33","null","null","1.1143","null","null","null","16.8015","14.39","4.1921","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","17.3701","null","null","20","20","null","null","0.1553","null","null","null","19.7677","12.5917","2.8159","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","18.7569","null","null","8","8","null","null","0.2404","null","null","null","19.5617","16.9012","3.0117","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","8.8701","null","null","136","136","null","null","0.2915","null","null","null","9.8413","6.53","3.1024","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","0.8957","null","null","395","395","null","null","0.0515","null","null","null","1.5393","0.3","6.5532","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","8.0818","null","null","165","165","null","null","0.3303","null","null","null","9.5205","0","3.8926","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.4387","null","null","151","151","null","null","0.19","null","null","null","11.6593","6.28","3.1761","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","4.6214","null","null","264","264","null","null","0.0376","null","null","null","5.8058","1.8099","1.8654","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","10.2604","null","null","104","104","null","null","0.4004","null","null","null","12.1056","4.3647","6.7529","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","16.0502","null","null","32","32","null","null","1.0639","null","null","null","17.0756","12.6697","3.1699","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","21.5563","null","null","1","1","null","null","1.2886","null","null","null","23.2942","20.1543","4.6323","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","6.5041","null","null","206","206","null","null","0.1082","null","null","null","7.5801","3.7621","3.9748","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","9.037","null","null","133","133","null","null","0.2276","null","null","null","11.2984","5.55","5.4623","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.1311","null","null","131","131","null","null","0.0959","null","null","null","10.3562","7.2516","3.1756","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","10.4137","null","null","99","99","null","null","0.124","null","null","null","12.6474","8","4.7635","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","12.4601","null","null","72","72","null","null","0.1566","null","null","null","14.7103","7.32","5.4547","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0.8898","null","null","396","396","null","null","0.0094","null","null","null","1.9513","0","3.7852","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","8.2685","null","null","160","160","null","null","0.4198","null","null","null","10.4514","5.452","2.7916","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.7336","null","null","408","408","null","null","0.2073","null","null","null","1.1131","0","3.2595","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.0769","null","null","478","478","null","null","0.0278","null","null","null","0.0925","0","4.4281","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","3.6298","null","null","293","293","null","null","0.6548","null","null","null","8.5721","0","8.0124","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","17.2469","null","null","21","21","null","null","0.1941","null","null","null","18.429","15.298","3.1005","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.7076","null","null","141","141","null","null","0.1044","null","null","null","10.8225","6.6123","3.0397","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","4.1575","null","null","278","278","null","null","0.0484","null","null","null","5.1837","2.3","2.5644","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.8196","null","null","402","402","null","null","0.1798","null","null","null","1.2286","0","3.0779","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","9.4696","null","null","119","119","null","null","0.1954","null","null","null","10.565","7.5156","4.7747","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.2151","null","null","454","454","null","null","0.0426","null","null","null","0.535","0","6.3629","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","16.3434","null","null","30","30","null","null","1.3606","null","null","null","18.1085","14.3994","5.5494","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","7.858","null","null","168","168","null","null","0.2729","null","null","null","8.5911","6.2418","4.3681","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","6.0336","null","null","221","221","null","null","0.1916","null","null","null","9.3623","0","11.707","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.2858","null","null","445","445","null","null","0.0321","null","null","null","0.5418","0.01","5.6227","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","10.3189","null","null","102","102","null","null","0.1889","null","null","null","12.9813","7.4947","4.8655","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","7.7955","null","null","169","169","null","null","0.0966","null","null","null","9.829","3.1129","5.6131","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","10.3591","null","null","101","101","null","null","0.6606","null","null","null","12.3555","8.4839","4.9376","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.0921","null","null","473","473","null","null","0.0108","null","null","null","0.134","0","4.961","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.6148","null","null","116","116","null","null","0.1039","null","null","null","10.4912","7.4281","4.6438","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","8.5288","null","null","147","147","null","null","0.0227","null","null","null","9.7329","6.634","4.7434","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.0672","null","null","482","482","null","null","0.0215","null","null","null","0.1361","0","5.8133","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.9366","null","null","285","285","null","null","0.0984","null","null","null","4.6992","2.4509","4.4879","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","8.6639","null","null","143","143","null","null","0.1282","null","null","null","11.034","6.4562","4.1822","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.5104","null","null","368","368","null","null","0.1326","null","null","null","2.3488","0.3468","4.8985","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","0.8063","null","null","404","404","null","null","0.1304","null","null","null","1.6629","0","6.3333","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","7.1689","null","null","190","190","null","null","0.0817","null","null","null","8.8267","4.0831","7.2663","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","1.464","null","null","369","369","null","null","0.1472","null","null","null","2.6452","0.3158","6.6998","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","1.8314","null","null","355","355","null","null","0.106","null","null","null","3.2405","0.14","2.2407","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.5848","null","null","415","415","null","null","0.0314","null","null","null","1.1423","-0.0027","5.7289","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","13.3335","null","null","57","57","null","null","0.3601","null","null","null","15.7736","11.4511","4.6622","null",
"2508020","null","Richie Brockel","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","16.9271","null","null","23","23","null","null","1.6777","null","null","null","18.4467","14.8705","6.286","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.4483","null","null","432","432","null","null","0.0803","null","null","null","0.8563","0","4.2993","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","1.312","null","null","374","374","null","null","0.0769","null","null","null","2.3618","0","3.2558","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","null","3.5388","null","null","295","295","null","null","1.2699","null","null","null","6.9903","0","6.8893","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0251","null","null","500","500","null","null","0.0024","null","null","null","0.0559","0","5.7091","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","5.089","null","null","257","257","null","null","0.1244","null","null","null","6.1624","3.2689","2.82","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","5.3501","null","null","251","251","null","null","0.1669","null","null","null","6.6524","2.6502","5.9399","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","11.3109","null","null","85","85","null","null","0.0855","null","null","null","12.6764","9.13","1.962","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","5.9785","null","null","225","225","null","null","0.0137","null","null","null","7.5363","2.9782","3.9548","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","BAL","WR","BAL","null","0.176","null","null","458","458","null","null","0.0111","null","null","null","0.2901","0","7.5911","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","10.8486","null","null","93","93","null","null","0.1293","null","null","null","13.86","8.98","4.4963","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","1.8337","null","null","354","354","null","null","0.0668","null","null","null","2.1676","0.4888","6.7233","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","FA","WR","FA","null","0.0199","null","null","504","504","null","null","0.0067","null","null","null","0.0365","0","6.7745","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","13.2217","null","null","58","58","null","null","0.1026","null","null","null","15.6119","11.3217","6.2769","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","2.339","null","null","338","338","null","null","0.0376","null","null","null","2.7249","1.77","4.1103","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","16.923","null","null","24","24","null","null","0.1911","null","null","null","17.9646","14.2212","2.462","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.8347","null","null","320","320","null","null","0.21","null","null","null","3.3948","0.6861","4.5625","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","8.3709","null","null","156","156","null","null","0.3415","null","null","null","9.1801","5","3.942","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.2643","null","null","125","125","null","null","0.0912","null","null","null","10.7173","5.716","4.0212","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","8.8477","null","null","137","137","null","null","2.7978","null","null","null","13.1495","0","7.2152","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0.3016","null","null","444","444","null","null","0.0523","null","null","null","0.5112","0","7.1664","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","5.8186","null","null","235","235","null","null","0.1853","null","null","null","7.6672","3.5027","4.8284","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","null","0.0077","null","null","511","511","null","null","0.006","null","null","null","0.0156","0","4.7094","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","12.5982","null","null","66","66","null","null","0.0747","null","null","null","14.2662","10.37","5.7316","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
