playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495724","null","Dante Rosario","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2495801","null","Miles Austin","WR","PHI","WR","PHI","null","2.1671","null","null","274","274","null","null","0.4833","null","null","null","3.9714","0.3","5.6072","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","7.9495","null","null","132","132","null","null","0.3608","null","null","null","10.9228","4.5","5.2756","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.3724","null","null","18","18","null","null","0.6087","null","null","null","19.2005","15.2783","2.3507","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","4.7146","null","null","204","204","null","null","0.7753","null","null","null","6.2012","2.28","6.3207","null",
"2495826","null","Vernon Davis","TE","DEN","TE","DEN","null","4.9706","null","null","199","199","null","null","0.5507","null","null","null","6.7596","2.1522","4.3911","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.5068","null","null","229","229","null","null","0.378","null","null","null","3.811","2.99","6.9159","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","3.0286","null","null","238","238","null","null","0.1467","null","null","null","4.3428","2.0022","2.9269","null",
"2495888","null","Marcedes Lewis","TE","JAC","TE","JAC","null","2.9103","null","null","243","243","null","null","0.1407","null","null","null","4.0552","1.0189","2.0533","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","14.0889","null","null","40","40","null","null","0.6531","null","null","null","16.4562","10.83","5.3538","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","10.4799","null","null","82","82","null","null","0.727","null","null","null","15.0037","6.68","8.6785","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.309","null","null","378","378","null","null","0.0753","null","null","null","0.5174","0","4.7371","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","14.0105","null","null","41","41","null","null","0.1341","null","null","null","16.7053","7.9335","6.5707","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","8.2951","null","null","119","119","null","null","0.0964","null","null","null","8.9806","7.2662","5.2668","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.781","null","null","334","334","null","null","0.103","null","null","null","1.3268","-0.1379","3.6968","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","17.7284","null","null","13","13","null","null","0.2187","null","null","null","18.5133","16.1372","3.4273","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","8.1544","null","null","124","124","null","null","0.0263","null","null","null","9.7373","6.8427","4.639","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","23.6722","null","null","1","1","null","null","2.9532","null","null","null","25.5338","19.206","5.6931","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.7802","null","null","137","137","null","null","0.1205","null","null","null","8.6236","6.5756","5.7288","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.3912","null","null","366","366","null","null","0.0224","null","null","null","0.789","0","4.7519","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","20.1589","null","null","4","4","null","null","0.2958","null","null","null","20.5437","17.224","3.3059","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.1906","null","null","102","102","null","null","0.1022","null","null","null","10.258","7.5982","2.9731","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.6571","null","null","349","349","null","null","0.0896","null","null","null","1.1544","0","6.7122","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","12.156","null","null","64","64","null","null","1.0696","null","null","null","14.1794","9.49","5.3057","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","8.2294","null","null","121","121","null","null","0.0682","null","null","null","9.1719","6.396","6.4358","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","6.5357","null","null","169","169","null","null","0.1628","null","null","null","8.6456","3.7781","4.9581","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","7.0072","null","null","153","153","null","null","0.2138","null","null","null","12.6526","0","15.592","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","8.6045","null","null","113","113","null","null","0.224","null","null","null","11.1828","6.4188","7.0351","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","12.2847","null","null","59","59","null","null","0.0405","null","null","null","15.4364","7.58","6.0682","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.9303","null","null","9","9","null","null","0.7042","null","null","null","19.8331","17.1062","3.4036","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","4.1046","null","null","213","213","null","null","0.0236","null","null","null","5.5263","2.9595","2.9466","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1428","null","null","400","400","null","null","0.003","null","null","null","0.1902","0","5.2868","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","19.2116","null","null","8","8","null","null","0.3845","null","null","null","20.567","17.1697","3.4984","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","21.2792","null","null","2","2","null","null","1.2655","null","null","null","22.6284","18.8388","3.8045","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","8.1125","null","null","126","126","null","null","0.1247","null","null","null","9.0478","3.496","4.0003","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.3264","null","null","296","296","null","null","0.073","null","null","null","2.253","0.62","7.0404","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.8222","null","null","110","110","null","null","0.4777","null","null","null","10.1409","6.7205","2.4134","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.8576","null","null","6","6","null","null","0.5864","null","null","null","21.332","15.45","5.6689","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","6.7905","null","null","158","158","null","null","0.1279","null","null","null","9.2641","3.7074","4.4086","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","8.5553","null","null","115","115","null","null","0.3962","null","null","null","9.1691","6.71","3.9745","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","9.2302","null","null","100","100","null","null","0.0731","null","null","null","10.6361","6.9367","2.6597","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","10.3519","null","null","85","85","null","null","0.1712","null","null","null","11.5238","8.6006","5.0039","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","null","7.2796","null","null","147","147","null","null","0.5906","null","null","null","8.4944","4.452","2.3925","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.3908","null","null","367","367","null","null","0.0594","null","null","null","0.6841","0","4.8402","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","13.0944","null","null","53","53","null","null","4.9405","null","null","null","16.9182","6.9659","6.2077","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","16.5048","null","null","22","22","null","null","0.0344","null","null","null","18.7066","7.6113","6.8093","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.6859","null","null","346","346","null","null","0.0222","null","null","null","1.1116","0","7.1659","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","10.6398","null","null","79","79","null","null","1.1369","null","null","null","12.53","7.4915","6.4011","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","1.626","null","null","282","282","null","null","0.103","null","null","null","2.2041","0.6","5.5893","null",
"2507141","null","Pierre Thomas","RB","SF","RB","SF","null","5.8137","null","null","186","186","null","null","0.3966","null","null","null","7.3491","0.8859","6.7723","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","14.4047","null","null","36","36","null","null","0.0437","null","null","null","16.832","12.1679","6.0858","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","9.2461","null","null","99","99","null","null","0.0692","null","null","null","10.8419","5.62","5.0067","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.2016","null","null","389","389","null","null","0.0282","null","null","null","0.3452","0","6.4288","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.2553","null","null","383","383","null","null","0.0307","null","null","null","0.4122","0","6.0735","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","10.3397","null","null","86","86","null","null","0.1156","null","null","null","13.0378","8.5947","2.4948","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","null","2.5317","null","null","257","257","null","null","0.0808","null","null","null","4.3003","1.0489","2.1249","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","9.4377","null","null","96","96","null","null","0.2274","null","null","null","10.4798","8.0365","5.1799","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.1531","null","null","125","125","null","null","0.0515","null","null","null","8.8081","7.1762","7.3046","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1413","null","null","401","401","null","null","0.0534","null","null","null","0.2312","0","6.4416","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","null","9.1236","null","null","104","104","null","null","0.186","null","null","null","9.9707","7.8521","5.0699","null",
"2507405","null","Matthew Mulligan","TE","BUF","TE","BUF","null","0.1493","null","null","395","395","null","null","0.0029","null","null","null","0.2686","0.01","6.611","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","3.4789","null","null","230","230","null","null","0.0868","null","null","null","4.3594","2.4509","4.9242","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","7.9558","null","null","131","131","null","null","0.1049","null","null","null","9.4171","0","7.989","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","1.6278","null","null","281","281","null","null","0.0731","null","null","null","3.02","0.06","5.7898","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2507737","null","Darrel Young","RB","WAS","RB","WAS","null","0.7259","null","null","340","340","null","null","0.0205","null","null","null","1.4837","0","6.8328","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","8.2354","null","null","120","120","null","null","0.3194","null","null","null","11.6524","5.538","5.9924","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","2.5174","null","null","258","258","null","null","0.1354","null","null","null","3.6531","0.454","6.9658","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.4076","null","null","261","261","null","null","0.1091","null","null","null","3.7838","0.13","3.3104","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","1.0743","null","null","311","311","null","null","0.0033","null","null","null","1.7663","0","4.6081","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","14.3349","null","null","38","38","null","null","0.3776","null","null","null","15.6407","11.47","4.576","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","18.4513","null","null","12","12","null","null","1.4084","null","null","null","20.6601","13.51","6.5772","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.3255","null","null","372","372","null","null","0.0083","null","null","null","0.614","0.01","6.1362","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","1.2258","null","null","301","301","null","null","0.1189","null","null","null","2.1937","0","2.4991","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2528181","null","Bryan Walters","WR","JAC","WR","JAC","null","5.4813","null","null","191","191","null","null","0.3548","null","null","null","7.2993","1.683","3.1575","null",
"2530515","null","Chris Hogan","WR","BUF","WR","BUF","null","4.8601","null","null","201","201","null","null","0.1444","null","null","null","6.1177","2.524","6.0118","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","6.5529","null","null","168","168","null","null","0.0256","null","null","null","8.2015","3.1442","1.7175","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.7133","null","null","342","342","null","null","0.0213","null","null","null","0.9652","0.11","7.7315","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.143","null","null","399","399","null","null","0.063","null","null","null","0.3573","0","6.7593","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","10.8641","null","null","76","76","null","null","0.1941","null","null","null","12.2446","7.4227","5.884","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.6064","null","null","354","354","null","null","0.1195","null","null","null","1.2689","0","3.691","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.9637","null","null","32","32","null","null","0.7121","null","null","null","16.6272","10.4631","3.6159","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.5164","null","null","289","289","null","null","0.0491","null","null","null","2.6567","0.4262","4.7204","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","6.6554","null","null","164","164","null","null","0.8741","null","null","null","7.6761","4.5249","3.5422","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","12.7354","null","null","55","55","null","null","10.3343","null","null","null","15.1034","10.9333","4.6842","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","2.6641","null","null","253","253","null","null","0.1152","null","null","null","6.7191","0","12.5545","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532864","null","Dan Herron","RB","BUF","RB","BUF","null","0.8491","null","null","329","329","null","null","0.0547","null","null","null","2.0322","0","2.5831","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","6.5709","null","null","167","167","null","null","0.0266","null","null","null","10.9725","0","11.3714","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","8.5949","null","null","114","114","null","null","0.5025","null","null","null","9.5736","6.202","3.0369","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.6216","null","null","353","353","null","null","0.1138","null","null","null","1.099","-0.0548","12.0531","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","13.8486","null","null","44","44","null","null","0.0652","null","null","null","14.9599","12.37","4.3364","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","null","0.5883","null","null","356","356","null","null","0.083","null","null","null","1.334","0","5.1675","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","null","10.3204","null","null","88","88","null","null","0.2509","null","null","null","13.515","7.5516","5.1881","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","FA","WR","FA","null","0.055","null","null","409","409","null","null","0.0492","null","null","null","0.0914","0","8.1769","null",
"2532926","null","Isaiah Pead","RB","PIT","RB","PIT","null","0.1894","null","null","390","390","null","null","0.0645","null","null","null","0.3379","0","7.3908","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","STL","WR","STL","null","2.9967","null","null","239","239","null","null","0.2339","null","null","null","3.724","2.12","4.931","null",
"2532941","null","Gerell Robinson","TE","MIA","TE","MIA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","16.4656","null","null","24","24","null","null","1.3963","null","null","null","18.2879","12.533","3.4383","null",
"2532960","null","Nick Toon","WR","STL","WR","STL","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","MIN","K","MIN","null","8.3938","null","null","116","116","null","null","0.1315","null","null","null","10.031","5.3933","5.0634","null",
"2532970","null","Brandon Weeden","QB","DAL","QB","DAL","null","0.6702","null","null","347","347","null","null","0.0308","null","null","null","1.4042","0","2.6014","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","4.3503","null","null","208","208","null","null","0.1038","null","null","null","5.1817","2.83","4.3043","null",
"2532991","null","Evan Rodriguez","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","1.025","null","null","318","318","null","null","0.1108","null","null","null","1.7362","0.03","2.2439","null",
"2533030","null","Jonas Gray","RB","MIA","RB","MIA","null","3.3155","null","null","234","234","null","null","0.1998","null","null","null","4.1905","1.9727","3.163","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","17.4253","null","null","17","17","null","null","0.355","null","null","null","19.5303","15.2519","2.9167","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","WAS","QB","WAS","null","0.1869","null","null","391","391","null","null","0.0448","null","null","null","0.4285","0","5.4624","null",
"2533034","null","Lamar Miller","RB","MIA","RB","MIA","null","13.4332","null","null","49","49","null","null","0.5404","null","null","null","14.9756","11.1","5.5186","null",
"2533036","null","LaMichael James","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","15.6082","null","null","28","28","null","null","0.6002","null","null","null","17.2211","14.27","5.3991","null",
"2533040","null","Mohamed Sanu","WR","CIN","WR","CIN","null","5.6798","null","null","187","187","null","null","0.1982","null","null","null","5.9394","4.6769","5.1695","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","4.1252","null","null","212","212","null","null","0.4951","null","null","null","5.2152","1.916","4.3733","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533347","null","Bradie Ewing","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","null","1.1729","null","null","304","304","null","null","0.1005","null","null","null","2.0264","-0.1379","4.1998","null",
"2533353","null","Cory Harkey","TE","STL","TE","STL","null","0.2275","null","null","385","385","null","null","0.0075","null","null","null","0.4243","0.01","6.2926","null",
"2533436","null","Brock Osweiler","QB","DEN","QB","DEN","null","0.4663","null","null","362","362","null","null","0.0753","null","null","null","0.8951","0","5.1226","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","null","12.5561","null","null","56","56","null","null","0.3119","null","null","null","14.5573","10.2697","2.5308","null",
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","5.3627","null","null","194","194","null","null","0.7576","null","null","null","7.1402","3.3497","4.7903","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","2.4009","null","null","262","262","null","null","0.0467","null","null","null","3.4128","0.72","3.4584","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","9.1376","null","null","103","103","null","null","0.7225","null","null","null","11.2097","6.9509","3.0277","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","423","749","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","0.3146","null","null","375","375","null","null","0.0021","null","null","null","0.7709","0","8.1673","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","2.2765","null","null","270","270","null","null","0.156","null","null","null","2.4997","1.69","5.6243","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","0.7134","null","null","341","341","null","null","0.103","null","null","null","1.6349","0","2.5607","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","0.8899","null","null","325","325","null","null","0.0606","null","null","null","1.6531","0","1.641","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","1.6152","null","null","284","284","null","null","0.1449","null","null","null","3.0059","0.698","5.5066","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","423","423","null","null","0","null","null","null","0","0","null","null",
