playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2495802","null","Jason Avant","WR","KC","WR","KC","null","2.1901","null","null","295","295","null","null","0.1693","null","null","null","3.3265","1.11","7.0048","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","null","7.1103","null","null","168","168","null","null","0.1451","null","null","null","11.5347","3.5","6.9517","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","null","17.2213","null","null","23","23","null","null","0.5513","null","null","null","18.8","15.734","3.1346","null",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","null","6.3366","null","null","185","185","null","null","0.2023","null","null","null","7.4017","4.5229","5.1329","null",
"2495826","null","Vernon Davis","TE","SF","TE","SF","null","5.6783","null","null","205","205","null","null","1.5644","null","null","null","6.5817","4.5025","3.9307","null",
"2495831","null","Maurice Jones-Drew","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","null","3.7654","null","null","251","251","null","null","0.071","null","null","null","5.0093","2.76","5.8086","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2495843","null","Derek Hagan","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","null","0.3336","null","null","413","413","null","null","0.035","null","null","null","0.497","0","4.2403","null",
"2495867","null","Greg Jennings","WR","MIA","WR","MIA","null","3.7128","null","null","253","253","null","null","0.047","null","null","null","5.5085","2.0022","2.3862","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","null","15.0945","null","null","40","40","null","null","0.2107","null","null","null","16.8112","12.55","4.8536","null",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","null","10.2759","null","null","88","88","null","null","0.6196","null","null","null","14.9321","5.87","8.8834","null",
"2495974","null","Charlie Whitehurst","QB","TEN","QB","TEN","null","0.9189","null","null","356","356","null","null","0.0251","null","null","null","1.5929","-0.1379","2.7035","null",
"2495979","null","DeAngelo Williams","RB","PIT","RB","PIT","null","3.1762","null","null","269","269","null","null","0.0148","null","null","null","5.0395","1.7509","1.9617","null",
"2499248","null","Kris Durham","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2499255","null","Richard Gordon","TE","DEN","TE","DEN","null","0.1919","null","null","438","438","null","null","0.0349","null","null","null","0.3752","0","5.4759","null",
"2499277","null","David Ausberry","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2500351","null","Phil Dawson","K","SF","K","SF","null","7.8822","null","null","144","144","null","null","0.3053","null","null","null","9.7934","5.5494","4.1608","null",
"2501078","null","Matt Hasselbeck","QB","IND","QB","IND","null","0.8997","null","null","358","358","null","null","0.0181","null","null","null","1.5566","-0.1379","3.0955","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","null","16.2296","null","null","29","29","null","null","0.5797","null","null","null","17.5224","13.448","2.9312","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","null","7.992","null","null","142","142","null","null","0.0665","null","null","null","9.5894","6.0105","4.2606","null",
"2504162","null","Shayne Graham","K","FA","K","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","null","21.7873","null","null","2","2","null","null","1.0939","null","null","null","23.1463","17.762","4.65","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","null","7.6341","null","null","150","150","null","null","0.1473","null","null","null","8.6807","6.0298","4.5313","null",
"2504343","null","Jay Feely","K","FA","K","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2504531","null","Michael Vick","QB","PIT","QB","PIT","null","0.4136","null","null","404","404","null","null","0.0391","null","null","null","0.8326","0","4.1474","null",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","null","12.554","null","null","61","61","null","null","0.4131","null","null","null","14.7455","9.29","4.5658","null",
"2504743","null","Santana Moss","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2504747","null","Reggie Wayne","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","null","19.3475","null","null","9","9","null","null","0.3941","null","null","null","19.6349","18.5912","3.7997","null",
"2504797","null","Matt Bryant","K","ATL","K","ATL","null","9.7104","null","null","99","99","null","null","0.359","null","null","null","10.5151","7.9359","4.8169","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","null","0.9615","null","null","352","352","null","null","0.0522","null","null","null","1.7304","0","3.3798","null",
"2504941","null","Billy Cundiff","K","FA","K","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","null","14.984","null","null","41","41","null","null","2.0371","null","null","null","17.5637","10.4715","3.8341","null",
"2505245","null","Carson Palmer","QB","ARI","QB","ARI","null","18.1319","null","null","18","18","null","null","0.7092","null","null","null","19.0738","16.108","2.9366","null",
"2505299","null","Antonio Gates","TE","SD","TE","SD","null","3.7515","null","null","252","252","null","null","0.1458","null","null","null","8.8575","0","11.9586","null",
"2505310","null","Kassim Osgood","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","null","9.0225","null","null","117","117","null","null","0.3716","null","null","null","9.493","7.5799","6.7367","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","null","5.8964","null","null","197","197","null","null","0.1128","null","null","null","7.2534","3.401","5.0595","null",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","null","9.9155","null","null","95","95","null","null","0.6494","null","null","null","12.6874","7.23","4.7342","null",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","null","9.7404","null","null","96","96","null","null","0.2172","null","null","null","12.8825","7.08","7.0425","null",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","null","9.2732","null","null","107","107","null","null","0.0456","null","null","null","10.5769","6.192","3.5822","null",
"2505790","null","Wes Welker","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2505936","null","Steven Jackson","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2505982","null","Matt Schaub","QB","BAL","QB","BAL","null","0.2281","null","null","430","430","null","null","0.0977","null","null","null","0.4318","-0.122","4.326","null",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","null","18.7444","null","null","11","11","null","null","0.2327","null","null","null","19.8509","17.2016","3.0361","null",
"2506004","null","Jerricho Cotchery","WR","CAR","WR","CAR","null","4.6558","null","null","222","222","null","null","0.0418","null","null","null","7.055","3.0108","2.3755","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","null","0.1258","null","null","449","449","null","null","0.0962","null","null","null","0.183","0","4.1868","null",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","null","13.9509","null","null","49","49","null","null","0.2817","null","null","null","15.9615","12.0772","3.9685","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","null","18.3276","null","null","14","14","null","null","0.0927","null","null","null","19.9698","15.4517","2.7255","null",
"2506121","null","Philip Rivers","QB","SD","QB","SD","null","21.2343","null","null","3","3","null","null","1.2291","null","null","null","23.199","17.7517","4.4613","null",
"2506122","null","Benjamin Watson","TE","NO","TE","NO","null","7.2168","null","null","166","166","null","null","0.4583","null","null","null","8.1375","3.3295","3.183","null",
"2506147","null","John Kuhn","RB","GB","RB","GB","null","1.3724","null","null","326","326","null","null","0.094","null","null","null","2.3043","0.6137","7.2404","null",
"2506149","null","Shaun Suisham","K","PIT","K","PIT","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2506194","null","Nick Novak","K","HOU","K","HOU","null","7.3175","null","null","161","161","null","null","0.0626","null","null","null","9.0023","0","7.3047","null",
"2506222","null","Josh Cribbs","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","null","8.454","null","null","132","132","null","null","0.2424","null","null","null","10.3389","7.1554","2.3209","null",
"2506287","null","Lance Moore","WR","DET","WR","DET","null","4.1233","null","null","238","238","null","null","0.1482","null","null","null","5.1643","1.6207","2.4959","null",
"2506313","null","Nate Washington","WR","HOU","WR","HOU","null","9.0622","null","null","115","115","null","null","0.2857","null","null","null","10.2224","4.3083","2.9858","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","null","18.1403","null","null","17","17","null","null","0.2623","null","null","null","19.8811","15.2152","3.3936","null",
"2506341","null","Ronnie Brown","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","null","19.716","null","null","7","7","null","null","0.461","null","null","null","21.1399","16.1617","3.863","null",
"2506364","null","Jason Campbell","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2506366","null","Roddy White","WR","ATL","WR","ATL","null","8.4226","null","null","133","133","null","null","0.2257","null","null","null","11.4505","3.9157","6.8009","null",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","null","6.8731","null","null","173","173","null","null","0.3321","null","null","null","7.9853","4.92","4.2276","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","null","8.0828","null","null","140","140","null","null","0.1024","null","null","null","8.9267","6.4227","3.2082","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","null","3.017","null","null","276","276","null","null","0.1999","null","null","null","8.5092","-0.0689","11.7105","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","null","10.7415","null","null","82","82","null","null","0.2693","null","null","null","12.0204","8.6005","5.145","null",
"2506410","null","Alex Smith","TE","NO","TE","NO","null","1.0222","null","null","348","348","null","null","0.1234","null","null","null","2.3433","0","3.8149","null",
"2506444","null","Kyle Orton","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","null","0.7157","null","null","379","379","null","null","0.0978","null","null","null","1.2817","0","3.6212","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","null","0.4232","null","null","402","402","null","null","0.0267","null","null","null","0.7332","0","6.3396","null",
"2506562","null","Matt Cassel","QB","DAL","QB","DAL","null","13.5886","null","null","51","51","null","null","2.2835","null","null","null","16.2354","8.1531","4.9351","null",
"2506581","null","Ryan Fitzpatrick","QB","NYJ","QB","NYJ","null","18.3037","null","null","15","15","null","null","0.1505","null","null","null","19.9006","14.646","3.2205","null",
"2506619","null","Daniel Fells","TE","NYG","TE","NYG","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2506677","null","Matt Prater","K","DET","K","DET","null","8.3317","null","null","135","135","null","null","0.2445","null","null","null","10.4734","6.3115","2.7799","null",
"2506817","null","Montell Owens","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2506871","null","Fred Jackson","RB","SEA","RB","SEA","null","3.3417","null","null","267","267","null","null","0.1705","null","null","null","4.7713","0.3","2.7959","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","null","7.6063","null","null","151","151","null","null","0.1927","null","null","null","10.7432","3.355","5.805","null",
"2506885","null","Santonio Holmes","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","null","0.733","null","null","376","376","null","null","0.0419","null","null","null","1.1832","0","3.4357","null",
"2506897","null","Devin Hester","WR","ATL","WR","ATL","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","null","10.1279","null","null","92","92","null","null","0.4148","null","null","null","11.6705","7.933","8.2382","null",
"2507029","null","Eric Weems","WR","ATL","WR","ATL","null","0.7015","null","null","381","381","null","null","0.0623","null","null","null","1.5418","0","4.9814","null",
"2507141","null","Pierre Thomas","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","null","16.4368","null","null","28","28","null","null","0.5072","null","null","null","18.0033","14.8894","5.7459","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","null","8.8103","null","null","120","120","null","null","0.0945","null","null","null","10.8373","6.3259","4.1966","null",
"2507170","null","Zach Miller","TE","FA","TE","FA","null","0.2577","null","null","427","427","null","null","0.0399","null","null","null","0.4976","0","5.6201","null",
"2507182","null","Matt Spaeth","TE","PIT","TE","PIT","null","0.4653","null","null","397","397","null","null","0.0876","null","null","null","0.9539","0.01","5.1162","null",
"2507183","null","James Jones","WR","GB","WR","GB","null","11.3178","null","null","75","75","null","null","0.2162","null","null","null","14.4411","9.2209","3.4432","null",
"2507192","null","Michael Bush","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","null","9.2102","null","null","110","110","null","null","0.3517","null","null","null","10.5877","7.602","4.4482","null",
"2507232","null","Mason Crosby","K","GB","K","GB","null","8.5829","null","null","129","129","null","null","0.0653","null","null","null","9.8868","7.0294","4.4904","null",
"2507237","null","Jordan Palmer","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2507278","null","Jackie Battle","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","null","0.1352","null","null","448","448","null","null","0.0561","null","null","null","0.222","0","4.6893","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","null","9.3186","null","null","106","106","null","null","0.0922","null","null","null","10.8362","6.4973","3.6307","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","null","4.2674","null","null","234","234","null","null","0.1949","null","null","null","5.1503","2.4509","4.6477","null",
"2507463","null","Connor Barth","K","TB","K","TB","null","7.2716","null","null","162","162","null","null","0.4781","null","null","null","8.8315","0","7.0474","null",
"2507486","null","Kellen Davis","TE","NYJ","TE","NYJ","null","0.9063","null","null","357","357","null","null","0.0165","null","null","null","1.6449","0.03","4.8588","null",
"2507585","null","Will Taufoou","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507596","null","Marcus Thigpen","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","null","10.7747","null","null","81","81","null","null","0.3239","null","null","null","14.606","7.979","5.2384","null",
"2507779","null","Donald Brown","RB","SD","RB","SD","null","0.7988","null","null","370","370","null","null","0.0166","null","null","null","1.5867","0","7.1981","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","null","2.6431","null","null","283","283","null","null","0.1289","null","null","null","4.7065","-0.0994","9.4099","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","2.5454","null","null","286","286","null","null","0.1584","null","null","null","4.0011","0.14","3.3823","null",
"2507884","null","David Nelson","WR","PIT","WR","PIT","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2507897","null","Alfonso Smith","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2507902","null","Marlon Moore","WR","CLE","WR","CLE","null","0.2147","null","null","434","434","null","null","0.0273","null","null","null","0.4451","0","6.7083","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","null","13.3361","null","null","54","54","null","null","0.1127","null","null","null","14.7672","10.48","4.6425","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2508051","null","John Conner","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","null","17.3934","null","null","21","21","null","null","1.0299","null","null","null","20.051","12.47","6.4159","null",
"2508096","null","Tyler Clutts","RB","DAL","RB","DAL","null","0.397","null","null","406","406","null","null","0.0308","null","null","null","0.6742","0.02","5.9495","null",
"2508097","null","Andrew Hawkins","WR","CLE","WR","CLE","null","1.2466","null","null","334","334","null","null","0.0446","null","null","null","2.2128","0","2.6764","null",
"2508101","null","James Develin","RB","NE","RB","NE","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","1.6115","null","null","317","317","null","null","0.0466","null","null","null","2.2634","0","2.5226","null",
"2508115","null","Vincent Brown","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2508123","null","T.J. Yates","QB","FA","QB","FA","null","0.3324","null","null","414","414","null","null","0.085","null","null","null","0.493","0","4.2465","null",
"2508137","null","Ryan Taylor","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2527672","null","Will Tukuafu","RB","SEA","RB","SEA","null","0.0474","null","null","458","458","null","null","0.0292","null","null","null","0.1037","0","7.4751","null",
"2530516","null","Robert Hughes","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2530575","null","Drew Davis","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2530598","null","Jeremy Ross","WR","BAL","WR","BAL","null","1.727","null","null","314","314","null","null","0.2694","null","null","null","2.2012","0.6","4.7374","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","null","7.0855","null","null","170","170","null","null","0.4607","null","null","null","8.9298","1.6109","3.7774","null",
"2530690","null","DuJuan Harris","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2530699","null","Henry Hynoski","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","2.0544","null","null","303","303","null","null","0.0696","null","null","null","3.6337","0.2","2.5746","null",
"2530713","null","Jeff Maehl","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2530720","null","Joseph Morgan","WR","NO","WR","NO","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","9.1962","null","null","111","111","null","null","0.1015","null","null","null","11.3143","6.1881","4.695","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.6334","null","null","386","386","null","null","0.0497","null","null","null","1.1079","0.1","7.7586","null",
"2530959","null","Marcus Harris","WR","NYG","WR","NYG","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2530990","null","Phillip Tanner","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2531049","null","Chris Matthews","WR","SEA","WR","SEA","null","1.9872","null","null","304","304","null","null","0.0462","null","null","null","3.4158","0.7","4.1763","null",
"2531218","null","Chase Reynolds","RB","STL","RB","STL","null","0.1396","null","null","446","446","null","null","0.0433","null","null","null","0.3276","0","6.4059","null",
"2531332","null","Terrelle Pryor","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2531332","null","Terrelle Pryor","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","CLE","WR","CLE","null","11.1753","null","null","76","76","null","null","0.1809","null","null","null","12.995","9.4269","6.0314","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.5648","null","null","390","390","null","null","0.0193","null","null","null","1.2362","0","3.8911","null",
"2532799","null","Jarrett Boykin","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532807","null","Ryan Broyles","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532809","null","LaRon Byrd","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532823","null","Juron Criner","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","1.6106","null","null","318","318","null","null","0.0935","null","null","null","2.3753","0","4.4561","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","5.8055","null","null","200","200","null","null","0.0983","null","null","null","6.6337","3.4509","3.8124","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","9.0755","null","null","114","114","null","null","0.1392","null","null","null","10.7023","5.5374","6.0731","null",
"2532842","null","Nick Foles","QB","STL","QB","STL","null","15.1455","null","null","39","39","null","null","0.8592","null","null","null","18.2883","11.8579","4.2243","null",
"2532850","null","T.J. Graham","WR","NO","WR","NO","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532851","null","Cyrus Gray","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","9.4743","null","null","104","104","null","null","1.8776","null","null","null","12.8032","5.78","7.0702","null",
"2532862","null","Junior Hemingway","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","13.0443","null","null","57","57","null","null","0.1123","null","null","null","14.1318","9.64","5.5181","null",
"2532876","null","A.J. Jenkins","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532884","null","Marvin Jones","WR","CIN","WR","CIN","null","9.1139","null","null","113","113","null","null","0.0451","null","null","null","9.5916","7.646","2.6576","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","6.4047","null","null","183","183","null","null","0.3123","null","null","null","7.4559","3.9475","2.914","null",
"2532888","null","Case Keenum","QB","STL","QB","STL","null","0.888","null","null","361","361","null","null","0.0145","null","null","null","1.5614","-0.0689","3.501","null",
"2532894","null","Ryan Lindley","QB","FA","QB","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","13.5793","null","null","52","52","null","null","0.2994","null","null","null","14.6869","11.9","4.4489","null",
"2532900","null","Keshawn Martin","WR","NE","WR","NE","null","0.2783","null","null","425","425","null","null","0.0523","null","null","null","0.5127","0","6.6177","null",
"2532903","null","Rishard Matthews","WR","MIA","WR","MIA","null","10.1907","null","null","90","90","null","null","0.0635","null","null","null","13.7614","7.8063","5.889","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2532923","null","Chris Owusu","WR","NYJ","WR","NYJ","null","0.9631","null","null","351","351","null","null","0.0299","null","null","null","1.791","0","2.3869","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2532930","null","DeVier Posey","WR","FA","WR","FA","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","STL","WR","STL","null","4.1799","null","null","235","235","null","null","0.0393","null","null","null","4.6148","3.04","4.8266","null",
"2532941","null","Gerell Robinson","TE","MIA","TE","MIA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","18.1661","null","null","16","16","null","null","0.03","null","null","null","19.3045","15.378","3.0121","null",
"2532960","null","Nick Toon","WR","STL","WR","STL","null","0","null","null","470","785","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","MIN","K","MIN","null","8.5419","null","null","130","130","null","null","0.0682","null","null","null","9.135","6.4676","5.8358","null",
"2532970","null","Brandon Weeden","QB","DAL","QB","DAL","null","0.6664","null","null","383","383","null","null","0.111","null","null","null","1.396","0","10.5779","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","20.1525","null","null","4","4","null","null","0.3656","null","null","null","21.2004","17.7043","3.4266","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","null","10.9607","null","null","79","79","null","null","0.218","null","null","null","13.027","7.4645","5.0638","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","4.5998","null","null","225","225","null","null","0.0439","null","null","null","5.3194","2.259","3.6747","null",
"2532991","null","Evan Rodriguez","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0.3242","null","null","416","416","null","null","0.0237","null","null","null","0.4833","0.03","5.7213","null",
"2533030","null","Jonas Gray","RB","MIA","RB","MIA","null","1.76","null","null","312","312","null","null","0.3286","null","null","null","2.6916","0.7217","3.4664","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","18.6958","null","null","12","12","null","null","0.3801","null","null","null","20.1804","15.36","3.0204","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2533034","null","Lamar Miller","RB","MIA","RB","MIA","null","13.2236","null","null","55","55","null","null","0.1068","null","null","null","15.0824","7.7521","7.6438","null",
"2533036","null","LaMichael James","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","6.1986","null","null","187","187","null","null","0.3176","null","null","null","8.3329","2.0448","4.5802","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","14.3154","null","null","46","46","null","null","0.2257","null","null","null","17.5703","12.548","5.9289","null",
"2533040","null","Mohamed Sanu","WR","CIN","WR","CIN","null","5.8894","null","null","198","198","null","null","0.3092","null","null","null","6.2351","5.1551","5.2356","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","4.3443","null","null","232","232","null","null","0.4715","null","null","null","4.8361","3.095","4.6626","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2533347","null","Bradie Ewing","RB","FA","RB","FA","null","0","null","null","470","784","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","null","0.4488","null","null","399","399","null","null","0.0304","null","null","null","0.7514","0","3.7945","null",
"2533353","null","Cory Harkey","TE","STL","TE","STL","null","0.3243","null","null","415","415","null","null","0.0111","null","null","null","0.4487","0.03","5.9606","null",
"2533436","null","Brock Osweiler","QB","DEN","QB","DEN","null","0.4609","null","null","398","398","null","null","0.0249","null","null","null","0.8785","0","4.1928","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","null","11.5909","null","null","73","73","null","null","0.8717","null","null","null","15.2529","8.746","6.5518","null",
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","470","470","null","null","0","null","null","null","0","0","null","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","4.085","null","null","239","239","null","null","0.0421","null","null","null","5.9717","2.11","3.41","null",
